STUDENT_LIST,REG. NO.,ACC. NO.,NAME,NATIONALITY,FACULTY,DEPARTMENT,PROGRAM ID,PROGRAM,YEAR,SEMESTER,TOTAL REGISTRATIONS,STUDENT STATUS,REGISTRATION TYPE,CAMPUS,HIGH_SCHOOL,DISTRICT,SCHOOL_TIER,OWNERSHIP,RESIDENCE,ACCOMMODATION Type,FEES,EXPECTED FEES(%) - RAW,TOTAL EXPECTED FEES (UGX),AMOUNT PAID (UGX),TUITION BALANCE (UGX)
List15,S25M02/005,A10183,Gertrude Luyiga,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,2,Master of Arts in Theology,1,2,2,Continuing,Normal,Mukono,Ntare School,Kampala,Tier 1,Public/Mixed,R,Double Normal,85%,85,3168000,2692800,475200
List15,J24M03/001,A10209,Fred Matovu,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,3,1,5,Retake/Probation,Late,Mukono,Namagunga Girls School,Kampala,Tier 1,Private/Faith-based,R,Ordinary,100%,100,2968000,2968000,0
List15,J24M03/003,A10219,Nambooze Mugisha,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,3,1,5,Retake/Probation,Late,Mukono,St. Leo's College Fort Portal,Fort Portal,Tier 2,Private/Faith-based,R,Double Normal,100%,100,3168000,3168000,0
List15,J25M03/002,A10193,Aisha Atwine,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,2,1,3,Continuing,Normal,Mukono,Trinity College Nabbingo,Kampala,Tier 1,Private/Faith-based,NR,None,35%,35,2318000,811300,1506700
List15,J25M03/005,A10206,Norah Galiwango,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,2,1,3,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,NR,None,100%,100,2318000,2318000,0
List15,J25M03/010,A10230,Hellen Kamara,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,1,2,2,Leave of Absence,Normal,Mukono,King's College Budo,Kampala,Tier 1,Private/Faith-based,R,Executive,40%,40,3818000,1527200,2290800
List15,KJ25M03/006,A10213,Victor Nakalema,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,2,1,3,Continuing,Late,Kampala,Jinja Secondary School,Jinja,Tier 2,Public/Mixed,R,Executive,75%,75,4118000,3088500,1029500
List15,KJ25M03/009,A10228,Caleb Ainomugisha,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,2,1,3,Continuing,Normal,Kampala,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,NR,None,30%,30,2318000,695400,1622600
List15,KM24M03/009,A10221,Annet Mayanja,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,2,2,4,Continuing,Normal,Kampala,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Ordinary,100%,100,3168000,3168000,0
List15,KS25M03/013,A10231,Judith Kagimu,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,1,2,2,Continuing,Late,Kampala,St. Mary's College Rushoroza,Kabarole,Tier 2,Private/Faith-based,NR,None,45%,45,2318000,1043100,1274900
List15,M24M03/002,A10189,Olivia Thomas,Tanzanian,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,2,2,4,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Ordinary,35%,35,2968000,1038800,1929200
List15,M24M03/004,A10191,Nakimera Mitala,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,2,1,3,Leave of Absence,Normal,Mukono,Nabumali High School,Mbale,Tier 1,Private/Faith-based,NR,None,85%,85,2318000,1970300,347700
List15,M24M03/007,A10211,Akena Lumala,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,2,2,4,Continuing,Normal,Mukono,St. Joseph's Layibi,Gulu,Tier 2,Private/Faith-based,NR,None,100%,100,2318000,2318000,0
List15,M25M03/001,A10201,Lilian Nakitto,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,1,2,2,Continuing,Normal,Mukono,Nabisunsa Girls School,Kampala,Tier 1,Private/Faith-based,NR,None,90%,90,2318000,2086200,231800
List15,M25M03/003,A10214,Akena Ddamulira,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,1,2,2,Continuing,Normal,Mukono,Muni Girls School,Arua,Tier 2,Private/Faith-based,R,Executive,90%,90,3818000,3436200,381800
List15,S24M03/002,A10204,Nakkazi Tabaaro,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,2,2,4,Continuing,Normal,Mukono,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,R,Ordinary,35%,35,2968000,1038800,1929200
List15,S24M03/004,A10208,Annet Bategeka,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,2,2,4,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,NR,None,85%,85,2318000,1970300,347700
List15,S24M03/006,A10216,Simon Ssewava,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,2,2,4,Continuing,Normal,Mukono,Bukomansimbi Secondary School,Bukomansimbi,Tier 2,Public/Mixed,NR,None,35%,35,2318000,811300,1506700
List15,S25M03/001,A10194,Prisca Amony,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,1,2,2,Continuing,Normal,Mukono,Namagunga Girls School,Kampala,Tier 1,Private/Faith-based,R,Executive,80%,80,3818000,3054400,763600
List15,S25M03/003,A10197,Asiimwe Tumusiime,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,1,2,2,Continuing,Normal,Mukono,St. Joseph's Layibi,Gulu,Tier 2,Private/Faith-based,R,Executive,100%,100,3818000,3818000,0
List15,S25M03/005,A10205,Amina Mayanja,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,1,2,2,Continuing,Normal,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,R,Ordinary,30%,30,2968000,890400,2077600
List15,S25M03/008,A10220,Annet Katusiime,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,1,1,1,Leave of Absence,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Executive,100%,100,3818000,3818000,0
List15,S25M03/010,A10224,Gertrude Ssenoga,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,1,2,2,Continuing,Normal,Mukono,Jinja Secondary School,Jinja,Tier 2,Public/Mixed,R,Executive,85%,85,3818000,3245300,572700
List15,S25M03/012,A10229,Paul Olara,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,3,Master of Divinity,1,2,2,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Double Normal,65%,65,3168000,2059200,1108800
List15,J24M01/001,A10233,Noah Martin,Burundian,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,2,2,4,Finalist,Normal,Mukono,Lira Town College,Lira,Tier 2,Private/Faith-based,R,Executive,100%,100,3918000,3918000,0
List15,J24M01/003,A10241,Ritah Nsubuga,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,3,1,5,Retake/Probation,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,NR,None,95%,95,2418000,2297100,120900
List15,J24M01/005,A10262,Nakanwagi Malinga,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,2,2,4,Leave of Absence,Normal,Mukono,Hoima Secondary School,Hoima,Tier 2,Public/Mixed,NR,None,50%,50,2418000,1209000,1209000
List15,J24M01/007,A10267,Lilian Nakyanzi,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,2,2,4,Finalist,Normal,Mukono,St. Leo's College Fort Portal,Fort Portal,Tier 2,Private/Faith-based,R,Ordinary,90%,90,3068000,2761200,306800
List15,J25M01/002,A10249,Zaituni Wandera,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,2,1,3,Continuing,Normal,Mukono,Kyenjojo Secondary School,Kyenjojo,Tier 2,Public/Mixed,R,Double Normal,50%,50,3268000,1634000,1634000
List15,J25M01/004,A10255,Atim Komakech,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,2,1,3,Continuing,Normal,Mukono,Bundibugyo Secondary School,Bundibugyo,Tier 2,Public/Mixed,NR,None,45%,45,2418000,1088100,1329900
List15,J25M01/007,A10266,Nambi Namutebi,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,2,1,3,Continuing,Normal,Mukono,Busoga College Mwiri,Jinja,Tier 1,Private/Faith-based,NR,None,55%,55,2418000,1329900,1088100
List15,KM25M01/006,A10273,Nakanwagi Nakibuuka,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,1,2,2,Continuing,Normal,Kampala,Jinja Secondary School,Jinja,Tier 2,Public/Mixed,R,Double Normal,85%,85,3418000,2905300,512700
List15,KS25M01/003,A10243,George Kabagenyi,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,1,2,2,Continuing,Normal,Kampala,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Executive,55%,55,4218000,2319900,1898100
List15,KS25M01/011,A10274,Namara Isabirye,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,1,2,2,Continuing,Normal,Kampala,Jinja Secondary School,Jinja,Tier 2,Public/Mixed,R,Double Normal,60%,60,3418000,2050800,1367200
List15,M24M01/002,A10235,Norah Akena,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,2,2,4,Continuing,Normal,Mukono,Kyenjojo Secondary School,Kyenjojo,Tier 2,Public/Mixed,R,Ordinary,30%,30,3068000,920400,2147600
List15,M24M01/004,A10239,Vanessa Kamanzi,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,2,2,4,Continuing,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,R,Executive,35%,35,3918000,1371300,2546700
List15,M24M01/006,A10265,Namirembe Oringa,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,2,2,4,Continuing,Normal,Mukono,King's College Budo,Kampala,Tier 1,Private/Faith-based,NR,None,30%,30,2418000,725400,1692600
List15,M25M01/001,A10244,Aisha Muwanga,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,1,1,1,Leave of Absence,Late,Mukono,Seeta High School,Kampala,Tier 2,Private/Faith-based,R,Ordinary,60%,60,3068000,1840800,1227200
List15,M25M01/003,A10246,Winnie Nakacwa,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,1,2,2,Continuing,Normal,Mukono,Kakumiro Secondary School,Kakumiro,Tier 2,Public/Mixed,NR,None,60%,60,2418000,1450800,967200
List15,M25M01/005,A10272,Ben Kabuye,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,1,2,2,Continuing,Normal,Mukono,Tororo Girls School,Tororo,Tier 2,Private/Faith-based,NR,None,60%,60,2418000,1450800,967200
List15,S24M01/001,A10242,Namara Namirembe,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,2,2,4,Continuing,Normal,Mukono,Busoga College Mwiri,Jinja,Tier 1,Private/Faith-based,NR,None,65%,65,2418000,1571700,846300
List15,S24M01/004,A10256,Noah Okello,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,2,2,4,Continuing,Normal,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,R,Ordinary,30%,30,3068000,920400,2147600
List15,S25M01/001,A10234,Emmanuel Nalubega,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,1,2,2,Continuing,Normal,Mukono,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,R,Ordinary,50%,50,3068000,1534000,1534000
List15,S25M01/004,A10247,Lawrence Mugerwa,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,1,1,1,Leave of Absence,Normal,Mukono,Namagunga Girls School,Kampala,Tier 1,Private/Faith-based,R,Double Normal,70%,70,3268000,2287600,980400
List15,S25M01/006,A10257,Stephen Namirembe,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,1,2,2,Continuing,Normal,Mukono,Sembabule Secondary School,Sembabule,Tier 2,Public/Mixed,NR,None,90%,90,2418000,2176200,241800
List15,S25M01/008,A10268,Deborah Ninsiima,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,1,Master of Theological Studies,1,2,2,Continuing,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,NR,None,45%,45,2418000,1088100,1329900
List15,J24P04/002,A10283,Lilian Ibanda,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,3,1,5,Continuing,Normal,Mukono,Mityana Secondary School,Mityana,Tier 2,Public/Mixed,R,Ordinary,70%,70,2968000,2077600,890400
List15,J24P04/004,A10289,Janet Ocaya,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,3,1,5,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,NR,None,45%,45,2318000,1043100,1274900
List15,J25P04/001,A10279,Fred Nakku,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,1,2,2,Leave of Absence,Normal,Mukono,St. Peter's College Tororo,Tororo,Tier 2,Private/Faith-based,NR,None,100%,100,2318000,2318000,0
List15,J25P04/003,A10285,George Nakabuye,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,2,1,3,Continuing,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Executive,90%,90,3818000,3436200,381800
List15,J25P04/005,A10298,Nicholas Muwanga,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,2,1,3,Continuing,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Double Normal,80%,80,3168000,2534400,633600
List15,KM24P04/003,A10299,Hellen Mugabi,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,2,2,4,Continuing,Normal,Kampala,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,R,Executive,90%,90,4118000,3706200,411800
List15,KS25P04/003,A10293,Namirembe Byarugaba,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,1,2,2,Continuing,Normal,Kampala,Lyantonde Secondary School,Lyantonde,Tier 2,Public/Mixed,NR,None,80%,80,2318000,1854400,463600
List15,M24P04/002,A10277,Evelyn Brown,Congolese,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,2,2,4,Continuing,Normal,Mukono,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,R,Double Normal,90%,90,3168000,2851200,316800
List15,M25P04/002,A10282,Jacob Naggenda,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,1,2,2,Continuing,Normal,Mukono,Lwengo Secondary School,Lwengo,Tier 2,Public/Mixed,NR,None,75%,75,2318000,1738500,579500
List15,M25P04/004,A10291,Susan Wanyama,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,1,2,2,Continuing,Normal,Mukono,Trinity College Nabbingo,Kampala,Tier 1,Private/Faith-based,NR,None,50%,50,2318000,1159000,1159000
List15,S24P04/001,A10284,Peace Kafuko,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,2,2,4,Continuing,Normal,Mukono,Bundibugyo Secondary School,Bundibugyo,Tier 2,Public/Mixed,R,Executive,40%,40,3818000,1527200,2290800
List15,S24P04/004,A10297,John Nassaka,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,2,2,4,Continuing,Normal,Mukono,Kasese Secondary School,Kasese,Tier 2,Public/Mixed,NR,None,100%,100,2318000,2318000,0
List15,S25P04/002,A10290,Edith Luyiga,Ugandan,Bishop Tucker School of Divinity and Theology,Divinity and Theology,4,PhD in Theology,1,2,2,Continuing,Normal,Mukono,Nabisunsa Girls School,Kampala,Tier 1,Private/Faith-based,NR,None,50%,50,2318000,1159000,1159000
List15,J23B39/001,A10312,Nancy Kagimu,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,4,1,7,Retake/Probation,Normal,Mukono,St. Mary's College Rushoroza,Kabarole,Tier 2,Private/Faith-based,NR,None,100%,100,3283000,3283000,0
List15,J23B39/003,A10323,Joseph Nakibuuka,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,3,2,6,Finalist,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Ordinary,50%,50,3933000,1966500,1966500
List15,J23B39/006,A10340,Michael Nakayiza,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,3,2,6,Finalist,Normal,Mukono,King's College Budo,Kampala,Tier 1,Private/Faith-based,R,Ordinary,50%,50,3933000,1966500,1966500
List15,J23B39/008,A10350,Akena Ssekandi,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,4,1,7,Retake/Probation,Normal,Mukono,Gayaza High School,Kampala,Tier 1,Private/Faith-based,R,Double Normal,75%,75,4133000,3099750,1033250
List15,J23B39/010,A10365,Olivia Muwonge,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,4,1,7,Retake/Probation,Normal,Mukono,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,R,Double Normal,90%,90,4133000,3719700,413300
List15,J23B39/012,A10373,Lucy Tibyangye,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,3,2,6,Finalist,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,NR,None,55%,55,3283000,1805650,1477350
List15,J23B39/014,A10392,Deborah Galiwango,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,4,1,7,Retake/Probation,Late,Mukono,Arua Public Secondary School,Arua,Tier 2,Public/Mixed,NR,None,75%,75,3283000,2462250,820750
List15,J24B39/001,A10302,Nakanwagi Mulyagonja,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,3,1,5,Continuing,Normal,Mukono,Kasese Secondary School,Kasese,Tier 2,Public/Mixed,R,Executive,95%,95,4783000,4543850,239150
List15,J24B39/003,A10309,Achan Nakku,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,3,1,5,Continuing,Normal,Mukono,Nabisunsa Girls School,Kampala,Tier 1,Private/Faith-based,R,Executive,90%,90,4783000,4304700,478300
List15,J24B39/006,A10344,Michael Adong,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,2,2,4,Leave of Absence,Late,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,R,Double Normal,60%,60,4133000,2479800,1653200
List15,J24B39/008,A10364,Richard Sserugo,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,3,1,5,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,NR,None,80%,80,3283000,2626400,656600
List15,J24B39/010,A10381,Sheila Nsubuga,Ugandan,Faculty of Agricultural Sciences,Agricultural Science,39,Bachelor of Science in Agricultural Science and Entrepreneurship,3,1,5,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Ordinary,85%,85,3933000,3343050,589950
